SIREN,prix_med,perc_log_vac,perc_maison,perc_tiny_log,dens_pop,med_niveau_vis,part_log_suroccup,part_agri_nb_emploi,part_cadre_profintellec_nbemploi
200023794,-0.313612877792712,0.823440772660438,0.513467257104531,0.0458042287739966,-0.090191686134769,-0.455588030225487,-0.268791731699946,-0.346413076319438,0.306254742120925
200023919,-0.229222431713616,1.31253632369989,0.410462950539872,-0.237486109850746,-0.253479567125742,0.102925305889021,-0.00554265232534451,0.0447429883306805,-0.106841886666713
200026573,-0.84406711028989,1.87386811783997,-1.73064094851009,0.317291567728377,-0.251878705547398,-0.169837021050623,0.0602696175183066,-0.778743463564305,0.486984517215516
200027027,0.494124248964353,-0.889401669675865,0.513854166588247,-0.443853561683723,-0.194781309253169,0.0336523339678423,-0.564946945996373,0.00356866573593086,-0.51993851545435
200027076,-1.15751733858368,1.0975853278877,1.09972946963136,-0.448899217443451,-0.344728677091285,-0.265087357442244,-0.532040811074547,0.31237608519655,-1.13958345863581
200027100,2.96555874128075,-2.02587442959165,-1.92831055380387,0.429323013553805,-0.129145984541112,0.375687632828666,1.63976409376591,-0.696394818374807,0.0480693491286518
200027183,0.277120244760962,0.134548296301867,-1.56092443537759,1.18444070325603,0.757464519597782,-1.04873785230059,1.37651501439132,-0.861092108753803,0.641895753010881
200027217,0.0118931285123735,-0.0632690197840571,-0.0109373221505638,0.237825398065122,-0.213991648193284,-0.373326376069087,-0.137167192012645,-0.387587398914187,-0.132660425965939
200027308,-0.952569112391584,0.949560628236675,0.949960711501904,-0.928596902856426,-0.372476944449228,0.0336523339678423,-0.959820565058276,1.19762402098366,-1.16540199793504
200029734,-0.675286218131697,0.98641837782996,0.757506610999612,-0.642821982698929,-0.317247219996399,-0.598463534812921,-0.367510136465422,0.538834859467671,-0.623212672651259
200029999,-0.289501321770113,0.882860154572654,0.276114433782075,-0.242224745692224,-0.173703298471655,0.293425978672265,-0.0713549221689946,-0.18171578594044,0.0480693491286518
200030195,2.86911251719035,0.818031473735648,-3.41260838017911,4.18432080007593,0.577100781771152,0.00767496949739942,5.75303095899407,-1.0257893991328,1.75209294287765
200030385,-0.108664651600621,0.10851713621894,-0.820886177492875,1.33982781969767,-0.0461679927303393,0.111584427379169,1.04745366517306,-0.902266431348553,1.36481485338925
200030435,-0.735565108188194,0.462389956972863,-0.0683415830638088,-0.120969949178214,-0.287898091060113,-0.17849614254077,-0.17007332693447,0.538834859467671,0.332073281420152
200030526,0.33739913481746,-0.445977978099094,0.0678770937135459,-0.626433332898519,-0.110202455864055,0.782666342865595,-0.630759215840023,-0.408174560211561,-0.132660425965939
200030633,-0.916401778357686,0.483533556194399,0.683406579999408,-0.175182087563619,0.0621569740708618,-1.38644359041634,-0.301697866621772,-0.572871850590559,-0.365027279658986
200030658,-0.0845530955780222,-0.781187610543,0.0738776732791855,-0.596711641663343,-0.359670051822486,0.263119053456749,-0.400416271387247,0.621183504657169,-0.545757054753577
200030674,-0.6029515500639,0.373620823816881,0.246811541443447,0.13155633240888,-0.161696836634084,-0.814941572066607,0.0273634825964811,-0.387587398914187,-0.313390201060532
200032514,-0.868178666312488,1.45532518649157,1.0944118981452,-0.363995577193293,-0.348464020774085,-0.598463534812921,-0.696571485683673,1.19762402098366,-1.19122053723426
200033025,-0.84406711028989,1.20109987269487,-0.986974505413942,0.843626383883294,-0.169701144525798,-0.100564049129443,0.0931757524401312,-0.922853592645927,0.461165977916289
200033090,1.43447493384571,-1.37147368886077,0.450715417793946,0.275520190912678,0.0522849943377474,2.12050061309337,0.323518696892908,-0.593459011887933,0.0997064277271063
200033116,1.09691314952933,-0.535329315653957,-2.47123517704383,1.19582030680484,0.199030639019177,0.674427324238752,1.63976409376591,-1.0257893991328,1.08081092109774
200033173,2.19398894855758,-0.834575640547073,-0.119906171566696,1.01517858591523,0.403140490257893,5.08192016272379,0.784204585798461,-1.00520223783543,3.09465698643748
200033181,0.433845358907855,-0.504108552857874,-1.08960912384729,1.65521674143658,0.0213350038231178,0.61381347380772,1.11326593501671,-0.881679270051178,1.18408507829466
200033298,-0.759676664210793,0.598034698282678,0.754398901899102,-0.308130868933824,-0.309242912104685,-0.537849684381888,-0.564946945996373,0.662357827251919,-1.11376491933658
200033579,0.108339352602769,-0.634978451045168,-0.889475757192629,1.49368534219517,0.537612862838694,0.0293227732227683,0.619673911189335,-0.943440753943301,1.15826653899543
200033827,0.638793585099946,-2.23005499562535,-0.464417019376987,-0.256252479019911,-0.347663589984914,-0.927510151438523,0.817110720720287,-0.469936044103686,-0.674849751249714
200033868,-0.81995555426729,0.360265832289963,-0.548266738902239,-0.305985084865613,-0.192646827148712,-0.85390761877227,-0.400416271387247,-0.675807657077432,-0.674849751249714
200034023,0.349454912828759,-0.568993925172886,0.257217452022651,-0.0273755754724065,-0.107267542970426,0.583506548592204,-0.564946945996373,-0.737569140969555,0.977536763900835
200034031,-0.747620886199494,0.190708510519165,0.885791291892364,-0.723283038481229,-0.351932554193828,-0.949157955163891,-0.23588559677812,3.40045027980274,-0.545757054753577
200034049,-0.554728438018702,-0.15396547054873,0.719153500202977,-0.678894341467874,-0.313778686576657,-0.602793095557995,-0.729477620605499,1.60936724693115,-0.313390201060532
200034056,-0.313612877792712,-0.524725218899267,1.00853128827996,-1.09764525040905,-0.304173517106599,-0.265087357442244,-0.828196025370975,1.8975875050944,-0.623212672651259
200034064,-0.36183598983791,0.705953740649139,0.831898424196082,-0.649185407973314,-0.354867467087456,-1.36912534743604,-0.268791731699946,1.95934898898652,-0.0810233473674858
200034098,2.04931961242199,-1.76697029788715,-1.79133405183941,-0.65951891653034,-0.309776532630799,1.67455585635078,0.751298450876635,-0.614046173185308,-0.235934583162849
200034130,2.24221206060278,-0.830138563505072,0.573159752143543,-0.564945011792021,0.21370520348732,6.02143484440479,-0.17007332693447,-0.634633334482682,1.93282271797224
200034197,-0.494449547962205,0.288849609986947,1.03742899698739,-0.811237355814859,-0.279093352379227,-0.892873665477933,-0.301697866621772,1.21821118228104,-1.03630930143889
200034205,0.940188035382432,-2.12878508216554,-1.09302803025517,-0.329806329715197,-0.25081146449517,-1.02709004857522,0.915829125485762,0.147678794817553,-0.803942447745851
200034270,0.421789580896556,0.27886214279381,-0.553261729765533,0.150709972200862,-0.0613761777245967,1.04243998757002,-0.137167192012645,0.0859173109254291,0.486984517215516
200034379,0.928132257371133,-0.199964675707849,0.0800523685151549,-0.0301294336463213,-0.243607587392627,-0.347349011598645,-0.0713549221689946,-0.0993671407509422,0.228799124223243
200034411,0.313287578794861,0.0794867253398971,0.19217058047565,-0.217386175213259,-0.273490336855027,-0.741339039400353,0.0273634825964811,0.0447429883306805,-0.0810233473674858
200034601,-0.241278209724915,-0.964497691829395,0.216383617134804,-0.576357917830543,-0.371409703396999,-1.64188767437569,0.257706427049257,1.21821118228104,0.177162045624789
200034635,1.21747092964232,-1.02782351453341,-0.122041286492773,-0.616210552249985,0.101644893003319,2.56211580909089,-0.795289890449149,-0.0170184955614439,1.26154069619234
200034692,0.240952910727064,0.397734041365832,-0.275736623486737,0.068059648158382,-0.0883240142933687,-0.191484824775992,0.0602696175183066,-0.408174560211561,1.59718170708229
200034700,0.650849363111245,0.102324673793869,-0.784506326316868,0.370659646270472,-0.20411966846017,-0.104893609874517,0.553861641345684,-0.675807657077432,0.900081146003154
200034718,-0.699397774154296,0.885357553776123,-0.812008627888643,0.520233095943123,-0.27509119843337,-0.780305086106017,-0.268791731699946,-0.552284689293184,0.202980584924015
200034726,-0.0724973175667229,0.604995671168462,0.779584085751044,-0.786413277166856,-0.331654974201485,-0.0139728342279695,-0.762383755527325,1.6505415695259,-0.468301436855895
200034825,-1.00079222443678,1.16892296765691,-0.236736803466447,0.5291707763961,-0.240672674498999,-0.156848338815402,0.158988022283782,-0.655220495780057,0.667714292310108
200034833,-0.337724433815311,0.0907612681356609,0.917326326678007,-0.789789891262392,-0.326852389466457,-0.594133974067847,-0.466228541230897,0.31237608519655,-0.803942447745851
200034874,-1.14546156057238,0.667402476715354,0.800066074661759,-0.899803533713598,-0.364205826294457,-0.187155264030918,-0.564946945996373,1.58878008563378,-1.26867615513194
200034882,2.27837939463668,-1.69133112756698,-2.61268576233904,0.428607610897457,-0.0888576348194825,1.08140603427568,1.14617206993853,-0.819917786159054,0.0480693491286518
200034957,0.542347361009551,-0.734338146235589,0.302194660877802,0.228878140606506,0.0346755169759759,1.10305383800105,-0.400416271387247,-0.778743463564305,0.900081146003154
200035087,0.904020701348534,-0.485174944314456,-0.0363886946486778,0.850754464452676,0.193694433758034,-0.135200535090033,0.553861641345684,-0.18171578594044,-0.184297504564395
200035103,-0.542672660007402,0.53462537385275,0.877928479408343,-0.382015453195877,-0.328186440781742,-0.407962862029677,0.257706427049257,1.83582602120227,-0.597394133352032
200035111,-0.940513334380284,1.5003511050735,0.354960041282284,0.203311324288787,-0.314045496839714,-0.5854748525777,0.389330966736558,0.765293633738792,-0.468301436855895
200035129,-0.313612877792712,1.80954644286399,-0.537060971836944,-0.241736734524501,-0.24147310528817,-1.5249895342587,-0.0713549221689946,0.0447429883306805,-0.365027279658986
200035137,-1.14546156057238,2.36853138608904,1.10005012925582,-0.613238822479164,-0.366607118661971,-1.18295423539787,-0.23588559677812,2.74166111828675,-1.47522446952576
200035202,-0.566784216030001,0.362304581703249,0.122682943277489,-0.34894314927561,-0.179573124258912,-0.200143946266139,-0.499134676152722,-0.449348882806311,-0.287571661761304
200035319,2.57977384491916,-1.69704897805747,-2.39832862194385,1.36226135018728,0.465040471287151,0.24147124973138,2.33079292712425,-0.984615076538051,0.202980584924015
200035327,-0.530616881996103,0.311216295538899,1.0111415276366,-0.935147863438918,-0.344995487354342,-0.966476198144186,-0.564946945996373,1.62995440822852,-1.13958345863581
200035442,-0.615007328075199,-0.201865251420301,0.874954174106813,-0.741426587286891,-0.230267074239769,-0.572486170342478,-0.532040811074547,0.0241558270333057,-0.623212672651259
200035459,-0.241278209724915,0.551617465430808,-0.762262203062792,1.40848723324282,0.135262986148519,-0.195814385521065,0.882922990563937,-0.881679270051178,0.538621595813971
200035533,-0.229222431713616,1.80747797554642,0.887673252037864,-0.74937878922976,-0.236670520553141,0.0466410162030632,-0.433322406309072,1.34173415006528,-0.442482897556668
200035541,-0.482393769950905,0.909517571205046,0.911939698878291,-0.97381638753856,-0.374878236816743,-0.498883637676225,-1.02563283490193,0.332963246493925,-0.51993851545435
200035632,-0.892290222335087,1.34161755388402,0.759705759651733,-0.758144684299956,-0.340726523145428,-0.784634646851091,-0.630759215840023,1.05351389190203,-0.726486829848169
200035707,-0.518561103984804,1.38269311803271,0.841494541447198,-0.821921518801359,-0.313511876313599,-0.754327721635574,-0.630759215840023,0.785880795036166,-0.881398065643533
200035715,-0.554728438018702,0.755046514142182,-0.184442925758327,0.398516486193554,-0.118740384281883,-0.93616927292867,0.257706427049257,-0.572871850590559,0.332073281420152
200035723,0.277120244760962,0.521499909005646,0.542034887585668,-0.476256303332678,-0.339659282093199,-0.793293768341238,-0.10426105709082,0.641770665954544,-0.752305369147396
200035731,-0.542672660007402,0.675956245771081,-1.23507523887851,0.79397329789085,-0.0130835201112535,-0.377655936814161,0.0931757524401312,-0.737569140969555,0.280436202821697
200035756,-0.687341996142996,-0.869403018695585,1.04965123486695,-1.09486830302248,-0.3508653131416,-0.507542759166372,-0.828196025370975,2.88577124736837,-1.21703907653349
200035764,-0.0242742055215249,-0.353885893608739,0.616575004146422,-0.477193598924829,-0.290299383427627,0.670097763493678,-0.564946945996373,-0.346413076319438,-0.0552048080682581
200035772,-0.639118884097798,0.283599570741837,0.486651152195614,-0.850694905595159,-0.291366624479856,0.592165670082352,-0.663665350761849,0.559422020765046,-0.468301436855895
200035814,-0.747620886199494,0.749215294800545,-0.00451968698159457,0.4903069427208,-0.148623133744283,-0.607122656303068,-0.10426105709082,-0.511110366698434,-0.0552048080682581
200035848,-0.964624890402883,1.65913036842693,0.978827904141407,-0.473127506451225,-0.344461866828228,-0.849578058027197,-0.367510136465422,0.703532149846668,-0.313390201060532
200035855,-0.410059101883108,0.368172691166133,0.0588553556541299,0.46373338194247,-0.255080428704084,-0.615781777793216,0.553861641345684,-0.387587398914187,0.383710360018607
200035863,-0.301557099781413,0.103050828911632,0.640515334234022,-0.635099708073356,-0.292967486058199,-1.20027247837817,-0.202979461856296,0.188853117412302,-0.0552048080682581
200035970,1.09691314952933,-0.754051209034877,0.54562779308794,0.113807939075135,-0.127278312699711,2.48851327642464,0.290612561971083,-0.696394818374807,1.31317777479079
200036069,-0.615007328075199,0.532214724959896,0.568061204644178,-0.162858626554229,-0.310843773683028,-0.498883637676225,-0.301697866621772,0.230027440007052,-0.778123908446624
200036077,3.86974209212821,-1.33091146466091,-1.70013194870615,0.502066340177164,-0.046968423519511,0.185186960045422,3.02182176048257,-0.819917786159054,0.0997064277271063
200036135,-0.928457556368985,2.44395669956996,0.0605955393784085,0.315561413104719,-0.273757147118084,-0.758657282380648,-0.17007332693447,-0.449348882806311,-0.184297504564395
200036150,-1.43480023284356,2.194427858807,0.792163255744831,-0.957567672531977,-0.355134277350513,-1.00111268410477,-0.499134676152722,0.703532149846668,-1.50104300882499
200036465,0.180674020670566,-0.398801909046123,-1.04576644566202,0.615397160740651,0.233715973216606,0.531551819651319,-0.00554265232534451,-0.984615076538051,0.693532831609335
200036473,-0.0845530955780222,-0.0828431352353234,0.0752722840149307,0.541825395821359,-0.0651115214073973,-0.0789162454040752,-0.0713549221689946,-0.71698197967218,0.35789182071938
200036499,1.02457848146153,-0.940768904302589,-1.01300453239836,0.808822089255171,-0.0216214485290823,-0.29539428265776,0.850016855642111,-0.840504947456428,-0.390845818958214
200036523,-0.542672660007402,0.775682328252166,0.871624301077536,-0.843079093568485,-0.334589887095114,-0.81927113281168,-0.663665350761849,1.9799361502839,-0.829760987045078
200036549,-0.84406711028989,0.956851528158179,-0.369688128034988,-0.0755741433352396,-0.292167055269028,-0.533520123636815,-0.137167192012645,-0.325825915022063,0.125524967026334
200036572,-0.494449547962205,0.177844224236196,1.04447819831129,-0.738785759428322,-0.318581271311685,-0.208803067756287,-0.663665350761849,2.30933073104188,-0.958853683541215
200037059,-0.747620886199494,0.974394622084307,0.502473630115953,-0.294153226817978,-0.243874397655684,-0.836589375791975,-0.202979461856296,-0.449348882806311,-0.0552048080682581
200037133,0.023948906523673,0.164630758261327,-0.438220585671284,0.77669934994512,-0.255347238967141,-0.208803067756287,1.37651501439132,-0.428761721508936,0.383710360018607
200038958,3.15845118946154,-1.97394525913377,-0.457887391287556,-0.288345720613895,-0.351398933667714,0.869257557767069,0.948735260407587,-0.18171578594044,-0.41666435825744
200038990,-0.108664651600621,-0.229846115790757,0.564435878315512,0.219452299449658,-0.20225199661877,-0.0875753668942221,-0.630759215840023,0.168265956114927,-0.261753122462076
200039022,-0.0122184275102255,-0.632212809584502,0.257461160481853,0.404093031161328,-0.153959339005427,0.102925305889021,-0.499134676152722,-0.119954302048317,-0.106841886666713
200039055,0.0601162405575714,-0.33536163759867,0.885901253674839,-0.647079356052769,-0.31244463526137,1.22861109960819,-0.9927266999801,-0.0787799794535674,0.177162045624789
200039063,-0.253333987736215,0.029080133056759,0.864802021433781,-0.873037853549608,-0.358336000507199,1.75681751050718,-0.959820565058276,0.868229440225665,0.0997064277271063
200039204,-0.325668655804012,0.0926745960838247,-0.083152078744156,-0.272363378277788,-0.207321391616855,-0.0183023949730425,-0.367510136465422,-0.367000237616813,0.202980584924015
200039519,-0.193055097679718,0.484202113203341,0.957978385630758,-0.844844353256295,-0.352466174719942,-0.771645964615869,-0.466228541230897,2.59755098920513,-0.984672222840443
200039642,-1.03695955847068,2.51795330834309,0.313845253882563,-0.181800982503181,-0.347396779721856,-0.706702553439763,-0.0384487872471691,0.00356866573593086,-0.41666435825744
200039709,-0.928457556368985,1.05272574023333,1.09698078990514,-0.688789897420099,-0.3676743597142,-0.135200535090033,-0.795289890449149,1.44466995655216,-1.26867615513194
200039758,-0.795843998244692,1.25108224373571,0.104366573002405,0.141071061177392,-0.331921784464542,-0.494554076931151,-0.137167192012645,-0.202302947237815,-0.468301436855895
200039808,0.33739913481746,-0.98642478690471,0.189967121238855,-0.670058768850401,-0.304173517106599,-0.485894955441004,-0.367510136465422,-0.161128624643067,-0.674849751249714
200039824,-0.337724433815311,0.183432564460745,0.615100906237235,-0.813529593842452,-0.30684161973717,-1.0790447775161,-0.400416271387247,-0.140541463345692,-0.623212672651259
200039832,-0.0363299835328244,-0.434767665154233,0.457332211414276,-0.364364304398384,-0.327119199729514,-0.910191908458228,0.553861641345684,0.168265956114927,-0.442482897556668
200039857,1.7720367181621,-0.342362796911781,-1.28752285850814,2.05061698238242,0.151271601931948,0.791325464355743,2.3966051969679,-0.964027915240676,0.874262606703927
200039865,0.578514695043449,0.279592756908732,-2.77031450819352,2.9915664019852,1.52641169772847,0.0856070629087271,2.29788679220242,-1.0257893991328,2.03609687516916
200039907,0.120395130614069,-0.917191940708842,0.470474569080118,-0.996971492260146,-0.229199833187541,1.25458846407863,-0.92691443013645,-0.325825915022063,0.512803056514744
200039915,3.13433963343894,-1.86258984483284,-3.57536260438659,3.42087750504974,4.06244324808664,0.0639592591833582,4.96328372087026,-1.04637656043017,1.85536710007457
200039931,1.31391715373272,-0.208548159889442,-1.50067286485128,0.0307486641257828,-0.373010564975343,-0.728350357165132,2.23207452235877,-0.18171578594044,-0.571575594052805
200039949,0.361510690840058,-0.707013766057625,-1.14183547242013,0.697820121723883,0.689961523044324,0.27610773569197,0.0273634825964811,-1.00520223783543,-0.00356772946980264
200040038,-0.398003323871809,-0.00365423593853986,0.902297595713723,-0.826034378165053,-0.299637742634628,-0.0096432734828955,-0.828196025370975,1.05351389190203,0.719351370908562
200040095,-0.542672660007402,0.102557095364999,0.752921047562523,-0.498747665164192,-0.223863627926399,-0.537849684381888,-0.564946945996373,-0.881679270051178,-0.649031211950487
200040111,0.168618242659267,-0.441461848073362,0.0896963580810669,-0.437844888882414,-0.274824388170313,0.483926651455508,-0.499134676152722,-0.511110366698434,-0.778123908446624
200040137,-0.795843998244692,0.75689255882371,0.509012199728429,-0.627343534332201,-0.344995487354342,-0.312712525638055,-0.663665350761849,0.456486214278173,-1.16540199793504
200040178,-0.193055097679718,-0.266591257849884,0.18341830277828,-0.353699150770736,-0.041365407995311,1.02079218384465,-0.564946945996373,-0.593459011887933,-0.184297504564395
200040202,0.650849363111245,0.675216981269244,0.246203975977839,-0.0364470759236644,-0.311110583946085,-0.29539428265776,0.323518696892908,-0.18171578594044,-0.468301436855895
200040210,0.855797589303336,0.126767460146533,0.372499428243239,-0.269216761679768,-0.357001949191914,-0.659077385243953,0.0602696175183066,-0.469936044103686,-0.210116043863622
200040244,-0.735565108188194,-0.371473775395127,0.744558540580495,-0.468593312756849,-0.253212756862684,-0.641759142263658,-0.597853080918198,0.250614601304427,-0.41666435825744
200040251,-0.168943541657119,-0.230587457037373,0.598750781133249,-0.432083391485921,-0.254013187651856,0.457949286985066,-0.301697866621772,-0.284651592427313,-0.41666435825744
200040277,0.0842277965801703,-0.375268086746939,-0.213663465211232,0.426978894511512,-0.111002886653226,-0.208803067756287,0.784204585798461,-0.737569140969555,0.151343506325561
200040293,-0.217166653702317,0.0542268975776921,0.296383670738363,0.207570132602463,-0.319648512363913,0.0293227732227683,0.323518696892908,-0.0170184955614439,1.08081092109774
200040350,-0.156887763645819,0.247076150356472,-0.0780698128027097,-0.105356281275917,-0.257481721071598,0.0682888199284321,-0.17007332693447,-0.696394818374807,0.177162045624789
200040384,-0.554728438018702,1.61145734168159,0.837506770472762,-0.279120645940479,-0.266820080278599,-0.849578058027197,-0.466228541230897,-0.408174560211561,-0.313390201060532
200040392,-0.217166653702317,0.21893472906056,-0.547041903439027,1.1764149817096,-0.123809779279969,-0.135200535090033,0.520955506423859,-0.75815630226693,0.486984517215516
200040400,-0.687341996142996,0.845155885121353,0.823832002878756,-0.758027427849377,-0.325251527888113,-0.879884983242712,-0.564946945996373,0.3535504077913,-0.261753122462076
200040418,-0.578839994041301,1.39061388972424,0.902069114677458,-0.644973561939366,-0.351665743930771,-1.36479578669097,-0.433322406309072,1.8975875050944,-1.11376491933658
200040426,-0.771732442222093,-0.179177209217805,1.10184317268314,-0.898428268564018,-0.270822234224455,-0.278076039677465,-0.92691443013645,-0.119954302048317,-0.623212672651259
200040442,0.976355369416331,-0.0608886427939302,-0.449719185671808,0.81826127647595,0.0117298343530614,-0.576815731087552,0.784204585798461,-0.634633334482682,0.383710360018607
200040459,0.168618242659267,-0.210317047328296,-0.986252505704595,0.985846824580552,0.061623353544747,-0.208803067756287,0.323518696892908,-0.799330624861679,0.486984517215516
200040475,-0.735565108188194,0.338892793915552,0.954385282589216,-0.585763751095512,-0.295902398951827,-0.29539428265776,-0.499134676152722,0.456486214278173,-0.803942447745851
200040491,-0.349780211826611,0.240749034714042,-0.0376728866114109,-0.369213705040031,-0.104332630076797,-0.368996815324014,-0.466228541230897,-0.305238753724688,0.177162045624789
